Tick,TotalEnergy(kWh),AverageEnergy(kWh)
487,0.306,2.12130583501006
488,0.306,2.12130583501006
489,0.306,2.12130583501006
490,0.306,2.12130583501006
491,0.306,2.12130583501006
492,0.306,2.12130583501006
493,0.306,2.12130583501006
494,0.306,2.12130583501006
495,0.306,2.12130583501006
496,0.29,2.12130583501006
