Tick,Node1,Node2,Node3,Node4,Node5,Node6,Node7,Node8,Node9,Node10,Node11,Node12,Node13
1048,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1049,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1050,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1051,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1052,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1053,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1054,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1055,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1056,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1057,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1058,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1059,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1060,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1061,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1062,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1063,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1064,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1065,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1066,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1067,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1068,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1069,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1070,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1071,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1072,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1073,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1074,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1075,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1076,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1077,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1078,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1079,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1080,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1081,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
1082,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1083,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1084,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1085,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1086,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1087,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1088,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1089,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1090,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1091,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1092,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1093,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1094,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1095,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1096,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1097,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1098,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1099,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1100,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1101,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1102,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1103,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1104,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1105,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1106,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1107,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1108,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1109,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1110,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1111,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1112,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1113,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1114,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1115,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1116,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1117,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1118,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1119,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1120,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1121,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1122,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1123,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1124,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1125,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1126,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1127,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1128,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1129,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1130,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1131,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1132,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1133,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1134,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1135,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1136,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1137,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1138,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1139,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1140,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1141,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1142,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1143,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1144,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1145,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1146,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1147,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1148,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1149,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1150,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1151,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1152,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1153,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1154,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1155,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1156,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1157,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1158,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1159,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1160,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1161,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1162,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1163,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1164,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1165,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1166,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1167,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1168,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1169,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1170,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1171,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1172,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1173,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1174,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1175,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1176,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1177,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1178,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1179,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1180,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1181,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1182,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1183,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1184,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1185,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1186,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1187,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1188,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1189,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1190,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1191,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1192,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1193,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1194,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1195,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1196,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1197,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1198,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1199,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1200,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1201,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1202,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1203,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1204,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1205,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1206,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1207,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1208,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1209,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1210,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1211,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1212,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1213,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1214,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1215,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1216,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1217,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1218,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1219,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1220,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1221,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1222,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1223,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1224,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1225,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1226,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1227,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1228,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1229,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1230,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1231,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1232,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1233,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1234,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1235,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1236,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1237,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1238,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1239,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1240,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1241,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1242,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1243,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1244,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1245,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1246,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1247,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1248,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1249,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1250,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1251,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1252,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
