Tick,Node1,Node2,Node3,Node4,Node5,Node6,Node7,Node8,Node9,Node10,Node11,Node12,Node13,Node14,Node15,Node16,Node17,Node18,Node19,Node20,Node21,Node22,Node23
1153,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1154,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1155,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1156,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1157,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1158,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1159,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1160,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1161,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1162,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1163,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1164,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1165,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1166,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1167,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1168,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1169,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1170,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1171,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1172,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1173,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1174,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1175,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1176,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1177,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1178,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1179,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1180,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1181,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1182,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1183,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1184,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1185,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1186,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1187,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1188,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1189,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1190,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1191,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1192,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1193,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1194,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1195,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1196,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1197,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1198,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1199,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1200,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1201,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1202,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1203,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1204,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1205,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1206,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1207,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1208,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1209,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1210,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1211,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1212,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1213,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1214,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1215,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1216,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1217,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1218,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1219,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1220,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1221,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1222,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1223,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1224,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1225,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1226,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1227,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1228,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1229,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1230,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1231,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1232,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1233,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1234,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1235,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1236,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1237,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1238,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1239,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1240,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1241,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1242,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1243,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1244,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1245,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1246,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1247,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1248,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1249,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1250,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1251,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1252,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1253,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1254,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1255,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1256,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1257,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1258,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1259,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1260,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1261,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1262,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1263,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1264,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1265,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1266,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1267,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1268,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
1269,0.145000,0.135000,0.135000,0.145000,0.145000,0.153000,0.145000,0.145000,0.153000,0.135000,0.135000,0.145000,0.114000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000,0.145000
