time,success_cloudlets,pending_cloudlets,power_kW,c_power
2384,22177,63,0.1140,271.7760
2385,22177,63,0.1140,271.8900
2386,22240,63,0.1140,272.0040
2387,22240,63,0.1140,272.1180
2388,22240,63,0.1140,272.2320
2389,22240,63,0.1140,272.3460
2390,22240,63,0.1140,272.4600
2391,22240,63,0.1140,272.5740
2392,22303,63,0.1140,272.6880
2393,22303,63,0.1140,272.8020
2394,22303,63,0.1140,272.9160
2395,22303,63,0.1140,273.0300
2396,22303,63,0.1140,273.1440
2397,22303,63,0.1140,273.2580
2398,22303,63,0.1140,273.3720
2399,22366,63,0.1140,273.4860
2400,22366,63,0.1140,273.6000
2401,22366,63,0.1140,273.7140
2402,22366,63,0.1140,273.8280
2403,22366,63,0.1140,273.9420
2404,22366,63,0.1140,274.0560
2405,22366,63,0.1140,274.1700
2406,22429,63,0.1140,274.2840
2407,22429,63,0.1140,274.3980
2408,22429,63,0.1140,274.5120
2409,22429,63,0.1140,274.6260
2410,22429,63,0.1140,274.7400
2411,22429,63,0.1140,274.8540
2412,22429,63,0.1140,274.9680
2413,22492,63,0.1140,275.0820
2414,22492,63,0.1140,275.1960
2415,22492,63,0.1140,275.3100
2416,22492,63,0.1140,275.4240
2417,22492,63,0.1140,275.5380
2418,22492,63,0.1140,275.6520
2419,22555,63,0.1140,275.7660
2420,22555,63,0.1140,275.8800
2421,22555,63,0.1140,275.9940
2422,22555,63,0.1140,276.1080
2423,22555,63,0.1140,276.2220
2424,22555,63,0.1140,276.3360
2425,22555,63,0.1140,276.4500
2426,22618,63,0.1140,276.5640
2427,22618,63,0.1140,276.6780
2428,22618,63,0.1140,276.7920
2429,22618,63,0.1140,276.9060
2430,22618,63,0.1140,277.0200
2431,22618,63,0.1140,277.1340
2432,22681,63,0.1140,277.2480
2433,22681,63,0.1140,277.3620
2434,22681,63,0.1140,277.4760
2435,22681,63,0.1140,277.5900
2436,22681,63,0.1140,277.7040
2437,22681,63,0.1140,277.8180
2438,22681,63,0.1140,277.9320
2439,22744,63,0.1140,278.0460
2440,22744,63,0.1140,278.1600
2441,22744,63,0.1140,278.2740
2442,22744,63,0.1140,278.3880
2443,22744,63,0.1140,278.5020
2444,22744,63,0.1140,278.6160
2445,22744,63,0.1140,278.7300
2446,22807,63,0.1140,278.8440
2447,22807,63,0.1140,278.9580
2448,22807,63,0.1140,279.0720
2449,22807,63,0.1140,279.1860
2450,22807,63,0.1140,279.3000
2451,22807,63,0.1140,279.4140
2452,22807,63,0.1140,279.5280
2453,22870,63,0.1140,279.6420
2454,22870,63,0.1140,279.7560
2455,22870,63,0.1140,279.8700
2456,22870,63,0.1140,279.9840
2457,22870,63,0.1140,280.0980
2458,22870,63,0.1140,280.2120
2459,22933,63,0.1140,280.3260
2460,22933,63,0.1140,280.4400
2461,22933,63,0.1140,280.5540
2462,22933,63,0.1140,280.6680
2463,22933,63,0.1140,280.7820
2464,22933,63,0.1140,280.8960
2465,22933,63,0.1140,281.0100
2466,22996,63,0.1140,281.1240
2467,22996,63,0.1140,281.2380
2468,22996,63,0.1140,281.3520
2469,22996,63,0.1140,281.4660
2470,22996,63,0.1140,281.5800
2471,22996,63,0.1140,281.6940
2472,23059,63,0.1140,281.8080
2473,23059,63,0.1140,281.9220
2474,23059,63,0.1140,282.0360
2475,23059,63,0.1140,282.1500
2476,23059,63,0.1140,282.2640
2477,23059,63,0.1140,282.3780
2478,23059,63,0.1140,282.4920
2479,23122,63,0.1140,282.6060
2480,23122,63,0.1140,282.7200
2481,23122,63,0.1140,282.8340
2482,23122,63,0.1140,282.9480
2483,23122,63,0.1140,283.0620
2484,23122,63,0.1140,283.1760
2485,23122,63,0.1140,283.2900
2486,23185,63,0.1140,283.4040
2487,23185,63,0.1140,283.5180
2488,23185,63,0.1140,283.6320
2489,23185,63,0.1140,283.7460
2490,23185,63,0.1140,283.8600
2491,23185,63,0.1140,283.9740
2492,23185,63,0.1140,284.0880
2493,23248,63,0.1140,284.2020
2494,23248,63,0.1140,284.3160
2495,23248,63,0.1140,284.4300
2496,23248,63,0.1140,284.5440
2497,23248,63,0.1140,284.6580
2498,23248,63,0.1140,284.7720
2499,23311,63,0.1140,284.8860
2500,23311,63,0.1140,285.0000
2501,23311,63,0.1140,285.1140
2502,23311,63,0.1140,285.2280
2503,23311,63,0.1140,285.3420
2504,23311,63,0.1140,285.4560
2505,23311,63,0.1140,285.5700
2506,23374,63,0.1140,285.6840
2507,23374,63,0.1140,285.7980
2508,23374,63,0.1140,285.9120
2509,23374,63,0.1140,286.0260
2510,23374,63,0.1140,286.1400
2511,23374,63,0.1140,286.2540
2512,23437,63,0.1140,286.3680
2513,23437,63,0.1140,286.4820
2514,23437,63,0.1140,286.5960
2515,23437,63,0.1140,286.7100
2516,23437,63,0.1140,286.8240
2517,23437,63,0.1140,286.9380
2518,23437,63,0.1140,287.0520
2519,23500,63,0.1140,287.1660
2520,23500,63,0.1140,287.2800
2521,23500,63,0.1140,287.3940
2522,23500,63,0.1140,287.5080
2523,23500,63,0.1140,287.6220
2524,23500,63,0.1140,287.7360
2525,23500,63,0.1140,287.8500
2526,23563,63,0.1140,287.9640
2527,23563,63,0.1140,288.0780
2528,23563,63,0.1140,288.1920
2529,23563,63,0.1140,288.3060
2530,23563,63,0.1140,288.4200
2531,23563,63,0.1140,288.5340
2532,23563,63,0.1140,288.6480
2533,23626,63,0.1140,288.7620
2534,23626,63,0.1140,288.8760
2535,23626,63,0.1140,288.9900
2536,23626,63,0.1140,289.1040
2537,23626,63,0.1140,289.2180
2538,23626,63,0.1140,289.3320
2539,23689,63,0.1140,289.4460
2540,23689,63,0.1140,289.5600
2541,23689,63,0.1140,289.6740
2542,23689,63,0.1140,289.7880
2543,23689,63,0.1140,289.9020
2544,23689,63,0.1140,290.0160
2545,23689,63,0.1140,290.1300
2546,23752,63,0.1140,290.2440
2547,23752,63,0.1140,290.3580
2548,23752,63,0.1140,290.4720
2549,23752,63,0.1140,290.5860
2550,23752,63,0.1140,290.7000
2551,23752,63,0.1140,290.8140
2552,23815,63,0.1140,290.9280
2553,23815,63,0.1140,291.0420
2554,23815,63,0.1140,291.1560
2555,23815,63,0.1140,291.2700
2556,23815,63,0.1140,291.3840
2557,23815,63,0.1140,291.4980
2558,23815,63,0.1140,291.6120
2559,23878,63,0.1140,291.7260
2560,23878,63,0.1140,291.8400
2561,23878,63,0.1140,291.9540
2562,23878,63,0.1140,292.0680
2563,23878,63,0.1140,292.1820
2564,23878,63,0.1140,292.2960
2565,23878,63,0.1140,292.4100
2566,23941,63,0.1140,292.5240
2567,23941,63,0.1140,292.6380
2568,23941,63,0.1140,292.7520
2569,23941,63,0.1140,292.8660
2570,23941,63,0.1140,292.9800
2571,23941,63,0.1140,293.0940
2572,23941,63,0.1140,293.2080
2573,24004,63,0.1140,293.3220
2574,24004,63,0.1140,293.4360
2575,24004,63,0.1140,293.5500
2576,24004,63,0.1140,293.6640
2577,24004,63,0.1140,293.7780
2578,24004,63,0.1140,293.8920
2579,24067,63,0.1140,294.0060
2580,24067,63,0.1140,294.1200
2581,24067,63,0.1140,294.2340
2582,24067,63,0.1140,294.3480
2583,24067,63,0.1140,294.4620
2584,24067,63,0.1140,294.5760
2585,24067,63,0.1140,294.6900
2586,24130,63,0.1140,294.8040
2587,24130,63,0.1140,294.9180
2588,24130,63,0.1140,295.0320
2589,24130,63,0.1140,295.1460
2590,24130,63,0.1140,295.2600
2591,24130,63,0.1140,295.3740
2592,24193,63,0.1140,295.4880
2593,24193,63,0.1140,295.6020
2594,24193,63,0.1140,295.7160
2595,24193,63,0.1140,295.8300
2596,24193,63,0.1140,295.9440
2597,24193,63,0.1140,296.0580
2598,24193,63,0.1140,296.1720
2599,24256,63,0.1140,296.2860
2600,24256,63,0.1140,296.4000
2601,24256,63,0.1140,296.5140
2602,24256,63,0.1140,296.6280
2603,24256,63,0.1140,296.7420
2604,24256,63,0.1140,296.8560
2605,24256,63,0.1140,296.9700
2606,24319,63,0.1140,297.0840
2607,24319,63,0.1140,297.1980
2608,24319,63,0.1140,297.3120
2609,24319,63,0.1140,297.4260
2610,24319,63,0.1140,297.5400
2611,24319,63,0.1140,297.6540
2612,24319,63,0.1140,297.7680
2613,24382,63,0.1140,297.8820
2614,24382,63,0.1140,297.9960
2615,24382,63,0.1140,298.1100
2616,24382,63,0.1140,298.2240
2617,24382,63,0.1140,298.3380
2618,24382,63,0.1140,298.4520
2619,24445,63,0.1140,298.5660
2620,24445,63,0.1140,298.6800
2621,24445,63,0.1140,298.7940
2622,24445,63,0.1140,298.9080
2623,24445,63,0.1140,299.0220
2624,24445,63,0.1140,299.1360
2625,24445,63,0.1140,299.2500
2626,24508,63,0.1140,299.3640
2627,24508,63,0.1140,299.4780
2628,24508,63,0.1140,299.5920
2629,24508,63,0.1140,299.7060
2630,24508,63,0.1140,299.8200
2631,24508,63,0.1140,299.9340
2632,24571,63,0.1140,300.0480
2633,24571,63,0.1140,300.1620
2634,24571,63,0.1140,300.2760
2635,24571,63,0.1140,300.3900
2636,24571,63,0.1140,300.5040
2637,24571,63,0.1140,300.6180
2638,24571,63,0.1140,300.7320
2639,24634,63,0.1140,300.8460
2640,24634,63,0.1140,300.9600
2641,24634,63,0.1140,301.0740
2642,24634,63,0.1140,301.1880
2643,24634,63,0.1140,301.3020
2644,24634,63,0.1140,301.4160
2645,24634,63,0.1140,301.5300
2646,24697,63,0.1140,301.6440
2647,24697,63,0.1140,301.7580
2648,24697,63,0.1140,301.8720
2649,24697,63,0.1140,301.9860
2650,24697,63,0.1140,302.1000
2651,24697,63,0.1140,302.2140
2652,24697,63,0.1140,302.3280
2653,24760,63,0.1140,302.4420
2654,24760,63,0.1140,302.5560
2655,24760,63,0.1140,302.6700
2656,24760,63,0.1140,302.7840
2657,24760,63,0.1140,302.8980
2658,24760,63,0.1140,303.0120
2659,24823,63,0.1140,303.1260
2660,24823,63,0.1140,303.2400
2661,24823,63,0.1140,303.3540
2662,24823,63,0.1140,303.4680
2663,24823,63,0.1140,303.5820
2664,24823,63,0.1140,303.6960
2665,24823,63,0.1140,303.8100
2666,24886,63,0.1140,303.9240
2667,24886,63,0.1140,304.0380
2668,24886,63,0.1140,304.1520
2669,24886,63,0.1140,304.2660
2670,24886,63,0.1140,304.3800
2671,24886,63,0.1140,304.4940
2672,24949,63,0.1140,304.6080
2673,24949,63,0.1140,304.7220
2674,24949,63,0.1140,304.8360
2675,24949,63,0.1140,304.9500
2676,24949,63,0.1140,305.0640
2677,24949,63,0.1140,305.1780
2678,24949,63,0.1140,305.2920
2679,25012,63,0.1140,305.4060
2680,25012,63,0.1140,305.5200
2681,25012,63,0.1140,305.6340
2682,25012,63,0.1140,305.7480
2683,25012,63,0.1140,305.8620
2684,25012,63,0.1140,305.9760
2685,25012,63,0.1140,306.0900
2686,25075,63,0.1140,306.2040
2687,25075,63,0.1140,306.3180
2688,25075,63,0.1140,306.4320
2689,25075,63,0.1140,306.5460
2690,25075,63,0.1140,306.6600
2691,25075,63,0.1140,306.7740
2692,25075,63,0.1140,306.8880
2693,25138,63,0.1140,307.0020
2694,25138,63,0.1140,307.1160
2695,25138,63,0.1140,307.2300
2696,25138,63,0.1140,307.3440
2697,25138,63,0.1140,307.4580
2698,25138,63,0.1140,307.5720
2699,25201,63,0.1140,307.6860
2700,25201,63,0.1140,307.8000
2701,25201,63,0.1140,307.9140
2702,25201,63,0.1140,308.0280
2703,25201,63,0.1140,308.1420
2704,25201,63,0.1140,308.2560
2705,25201,63,0.1140,308.3700
2706,25264,63,0.1140,308.4840
2707,25264,63,0.1140,308.5980
2708,25264,63,0.1140,308.7120
2709,25264,63,0.1140,308.8260
2710,25264,63,0.1140,308.9400
2711,25264,63,0.1140,309.0540
2712,25327,63,0.1140,309.1680
2713,25327,63,0.1140,309.2820
2714,25327,63,0.1140,309.3960
2715,25327,63,0.1140,309.5100
2716,25327,63,0.1140,309.6240
2717,25327,63,0.1140,309.7380
2718,25327,63,0.1140,309.8520
2719,25390,63,0.1140,309.9660
2720,25390,63,0.1140,310.0800
2721,25390,63,0.1140,310.1940
2722,25390,63,0.1140,310.3080
2723,25390,63,0.1140,310.4220
2724,25390,63,0.1140,310.5360
2725,25390,63,0.1140,310.6500
2726,25453,63,0.1140,310.7640
2727,25453,63,0.1140,310.8780
2728,25453,63,0.1140,310.9920
2729,25453,63,0.1140,311.1060
2730,25453,63,0.1140,311.2200
2731,25453,63,0.1140,311.3340
2732,25453,63,0.1140,311.4480
2733,25516,63,0.1140,311.5620
2734,25516,63,0.1140,311.6760
2735,25516,63,0.1140,311.7900
2736,25516,63,0.1140,311.9040
2737,25516,63,0.1140,312.0180
2738,25516,63,0.1140,312.1320
2739,25579,63,0.1140,312.2460
2740,25579,63,0.1140,312.3600
2741,25579,63,0.1140,312.4740
2742,25579,63,0.1140,312.5880
2743,25579,63,0.1140,312.7020
2744,25579,63,0.1140,312.8160
2745,25579,63,0.1140,312.9300
2746,25642,63,0.1140,313.0440
2747,25642,63,0.1140,313.1580
2748,25642,63,0.1140,313.2720
2749,25642,63,0.1140,313.3860
2750,25642,63,0.1140,313.5000
2751,25642,63,0.1140,313.6140
2752,25705,63,0.1140,313.7280
2753,25705,63,0.1140,313.8420
2754,25705,63,0.1140,313.9560
2755,25705,63,0.1140,314.0700
2756,25705,63,0.1140,314.1840
2757,25705,63,0.1140,314.2980
2758,25705,63,0.1140,314.4120
2759,25768,63,0.1140,314.5260
2760,25768,63,0.1140,314.6400
2761,25768,63,0.1140,314.7540
2762,25768,63,0.1140,314.8680
2763,25768,63,0.1140,314.9820
2764,25768,63,0.1140,315.0960
2765,25768,63,0.1140,315.2100
2766,25831,63,0.1140,315.3240
2767,25831,63,0.1140,315.4380
2768,25831,63,0.1140,315.5520
2769,25831,63,0.1140,315.6660
2770,25831,63,0.1140,315.7800
2771,25831,63,0.1140,315.8940
2772,25831,63,0.1140,316.0080
2773,25894,63,0.1140,316.1220
2774,25894,63,0.1140,316.2360
2775,25894,63,0.1140,316.3500
2776,25894,63,0.1140,316.4640
2777,25894,63,0.1140,316.5780
2778,25894,63,0.1140,316.6920
2779,25957,63,0.1140,316.8060
2780,25957,63,0.1140,316.9200
2781,25957,63,0.1140,317.0340
2782,25957,63,0.1140,317.1480
2783,25957,63,0.1140,317.2620
2784,25957,63,0.1140,317.3760
2785,25957,63,0.1140,317.4900
2786,26020,63,0.1140,317.6040
2787,26020,63,0.1140,317.7180
2788,26020,63,0.1140,317.8320
2789,26020,63,0.1140,317.9460
2790,26020,63,0.1140,318.0600
2791,26020,63,0.1140,318.1740
2792,26083,63,0.1140,318.2880
2793,26083,63,0.1140,318.4020
2794,26083,63,0.1140,318.5160
2795,26083,63,0.1140,318.6300
2796,26083,63,0.1140,318.7440
2797,26083,63,0.1140,318.8580
2798,26083,63,0.1140,318.9720
2799,26146,63,0.1140,319.0860
2800,26146,63,0.1140,319.2000
2801,26146,63,0.1140,319.3140
2802,26146,63,0.1140,319.4280
2803,26146,63,0.1140,319.5420
2804,26146,63,0.1140,319.6560
2805,26146,63,0.1140,319.7700
2806,26209,63,0.1140,319.8840
2807,26209,63,0.1140,319.9980
2808,26209,63,0.1140,320.1120
2809,26209,63,0.1140,320.2260
2810,26209,63,0.1140,320.3400
2811,26209,63,0.1140,320.4540
2812,26209,63,0.1140,320.5680
2813,26272,63,0.1140,320.6820
2814,26272,63,0.1140,320.7960
2815,26272,63,0.1140,320.9100
2816,26272,63,0.1140,321.0240
2817,26272,63,0.1140,321.1380
2818,26272,63,0.1140,321.2520
2819,26335,63,0.1140,321.3660
2820,26335,63,0.1140,321.4800
2821,26335,63,0.1140,321.5940
2822,26335,63,0.1140,321.7080
2823,26335,63,0.1140,321.8220
2824,26335,63,0.1140,321.9360
2825,26335,63,0.1140,322.0500
2826,26398,63,0.1140,322.1640
2827,26398,63,0.1140,322.2780
2828,26398,63,0.1140,322.3920
2829,26398,63,0.1140,322.5060
2830,26398,63,0.1140,322.6200
2831,26398,63,0.1140,322.7340
2832,26461,63,0.1140,322.8480
2833,26461,63,0.1140,322.9620
2834,26461,63,0.1140,323.0760
2835,26461,63,0.1140,323.1900
2836,26461,63,0.1140,323.3040
2837,26461,63,0.1140,323.4180
2838,26461,63,0.1140,323.5320
2839,26524,63,0.1140,323.6460
2840,26524,63,0.1140,323.7600
2841,26524,63,0.1140,323.8740
2842,26524,63,0.1140,323.9880
2843,26524,63,0.1140,324.1020
2844,26524,63,0.1140,324.2160
2845,26524,63,0.1140,324.3300
2846,26587,63,0.1140,324.4440
2847,26587,63,0.1140,324.5580
2848,26587,63,0.1140,324.6720
2849,26587,63,0.1140,324.7860
2850,26587,63,0.1140,324.9000
2851,26587,63,0.1140,325.0140
2852,26587,63,0.1140,325.1280
2853,26650,63,0.1140,325.2420
2854,26650,63,0.1140,325.3560
2855,26650,63,0.1140,325.4700
2856,26650,63,0.1140,325.5840
2857,26650,63,0.1140,325.6980
2858,26650,63,0.1140,325.8120
2859,26713,63,0.1140,325.9260
2860,26713,63,0.1140,326.0400
2861,26713,63,0.1140,326.1540
2862,26713,63,0.1140,326.2680
2863,26713,63,0.1140,326.3820
2864,26713,63,0.1140,326.4960
2865,26713,63,0.1140,326.6100
2866,26776,63,0.1140,326.7240
2867,26776,63,0.1140,326.8380
2868,26776,63,0.1140,326.9520
2869,26776,63,0.1140,327.0660
2870,26776,63,0.1140,327.1800
2871,26776,63,0.1140,327.2940
2872,26839,63,0.1140,327.4080
2873,26839,63,0.1140,327.5220
2874,26839,63,0.1140,327.6360
2875,26839,63,0.1140,327.7500
2876,26839,63,0.1140,327.8640
2877,26839,63,0.1140,327.9780
2878,26839,63,0.1140,328.0920
2879,26902,63,0.1140,328.2060
2880,26902,63,0.1140,328.3200
2881,26902,63,0.1140,328.4340
2882,26902,63,0.1140,328.5480
2883,26902,63,0.1140,328.6620
2884,26902,63,0.1140,328.7760
2885,26902,63,0.1140,328.8900
2886,26965,63,0.1140,329.0040
2887,26965,63,0.1140,329.1180
2888,26965,63,0.1140,329.2320
2889,26965,63,0.1140,329.3460
2890,26965,63,0.1140,329.4600
2891,26965,63,0.1140,329.5740
2892,26965,63,0.1140,329.6880
2893,27028,63,0.1140,329.8020
2894,27028,63,0.1140,329.9160
2895,27028,63,0.1140,330.0300
2896,27028,63,0.1140,330.1440
2897,27028,63,0.1140,330.2580
2898,27028,63,0.1140,330.3720
2899,27091,63,0.1140,330.4860
2900,27091,63,0.1140,330.6000
2901,27091,63,0.1140,330.7140
2902,27091,63,0.1140,330.8280
2903,27091,63,0.1140,330.9420
2904,27091,63,0.1140,331.0560
2905,27091,63,0.1140,331.1700
2906,27154,63,0.1140,331.2840
2907,27154,63,0.1140,331.3980
2908,27154,63,0.1140,331.5120
2909,27154,63,0.1140,331.6260
2910,27154,63,0.1140,331.7400
2911,27154,63,0.1140,331.8540
2912,27217,63,0.1140,331.9680
2913,27217,63,0.1140,332.0820
2914,27217,63,0.1140,332.1960
2915,27217,63,0.1140,332.3100
2916,27217,63,0.1140,332.4240
2917,27217,63,0.1140,332.5380
2918,27217,63,0.1140,332.6520
2919,27280,63,0.1140,332.7660
2920,27280,63,0.1140,332.8800
2921,27280,63,0.1140,332.9940
2922,27280,63,0.1140,333.1080
2923,27280,63,0.1140,333.2220
2924,27280,63,0.1140,333.3360
2925,27280,63,0.1140,333.4500
2926,27343,63,0.1140,333.5640
2927,27343,63,0.1140,333.6780
2928,27343,63,0.1140,333.7920
2929,27343,63,0.1140,333.9060
2930,27343,63,0.1140,334.0200
2931,27343,63,0.1140,334.1340
2932,27343,63,0.1140,334.2480
2933,27406,63,0.1140,334.3620
2934,27406,63,0.1140,334.4760
2935,27406,63,0.1140,334.5900
2936,27406,63,0.1140,334.7040
2937,27406,63,0.1140,334.8180
2938,27406,63,0.1140,334.9320
2939,27469,63,0.1140,335.0460
2940,27469,63,0.1140,335.1600
2941,27469,63,0.1140,335.2740
2942,27469,63,0.1140,335.3880
2943,27469,63,0.1140,335.5020
2944,27469,63,0.1140,335.6160
2945,27469,63,0.1140,335.7300
2946,27532,63,0.1140,335.8440
2947,27532,63,0.1140,335.9580
2948,27532,63,0.1140,336.0720
2949,27532,63,0.1140,336.1860
2950,27532,63,0.1140,336.3000
2951,27532,63,0.1140,336.4140
2952,27595,63,0.1140,336.5280
2953,27595,63,0.1140,336.6420
2954,27595,63,0.1140,336.7560
2955,27595,63,0.1140,336.8700
2956,27595,63,0.1140,336.9840
2957,27595,63,0.1140,337.0980
2958,27595,63,0.1140,337.2120
2959,27658,63,0.1140,337.3260
2960,27658,63,0.1140,337.4400
2961,27658,63,0.1140,337.5540
2962,27658,63,0.1140,337.6680
2963,27658,63,0.1140,337.7820
2964,27658,63,0.1140,337.8960
2965,27658,63,0.1140,338.0100
2966,27721,63,0.1140,338.1240
2967,27721,63,0.1140,338.2380
2968,27721,63,0.1140,338.3520
2969,27721,63,0.1140,338.4660
2970,27721,63,0.1140,338.5800
2971,27721,63,0.1140,338.6940
2972,27721,63,0.1140,338.8080
2973,27784,63,0.1140,338.9220
2974,27784,63,0.1140,339.0360
2975,27784,63,0.1140,339.1500
2976,27784,63,0.1140,339.2640
2977,27784,63,0.1140,339.3780
2978,27784,63,0.1140,339.4920
2979,27847,63,0.1140,339.6060
2980,27847,63,0.1140,339.7200
2981,27847,63,0.1140,339.8340
2982,27847,63,0.1140,339.9480
2983,27847,63,0.1140,340.0620
2984,27847,63,0.1140,340.1760
2985,27847,63,0.1140,340.2900
2986,27910,63,0.1140,340.4040
2987,27910,63,0.1140,340.5180
2988,27910,63,0.1140,340.6320
2989,27910,63,0.1140,340.7460
2990,27910,63,0.1140,340.8600
2991,27910,63,0.1140,340.9740
2992,27973,63,0.1140,341.0880
2993,27973,63,0.1140,341.2020
2994,27973,63,0.1140,341.3160
2995,27973,63,0.1140,341.4300
2996,27973,63,0.1140,341.5440
2997,27973,63,0.1140,341.6580
2998,27973,63,0.1140,341.7720
2999,28036,63,0.1140,341.8860
3000,28036,63,0.1140,342.0000
3001,28036,63,0.1140,342.1140
3002,28036,63,0.1140,342.2280
3003,28036,63,0.1140,342.3420
3004,28036,63,0.1140,342.4560
3005,28036,63,0.1140,342.5700
3006,28099,63,0.1140,342.6840
3007,28099,63,0.1140,342.7980
3008,28099,63,0.1140,342.9120
3009,28099,63,0.1140,343.0260
3010,28099,63,0.1140,343.1400
3011,28099,63,0.1140,343.2540
3012,28099,63,0.1140,343.3680
3013,28162,63,0.1140,343.4820
3014,28162,63,0.1140,343.5960
3015,28162,63,0.1140,343.7100
3016,28162,63,0.1140,343.8240
3017,28162,63,0.1140,343.9380
3018,28162,63,0.1140,344.0520
3019,28225,63,0.1140,344.1660
3020,28225,63,0.1140,344.2800
3021,28225,63,0.1140,344.3940
3022,28225,63,0.1140,344.5080
3023,28225,63,0.1140,344.6220
3024,28225,63,0.1140,344.7360
3025,28225,63,0.1140,344.8500
3026,28288,63,0.1140,344.9640
3027,28288,63,0.1140,345.0780
3028,28288,63,0.1140,345.1920
3029,28288,63,0.1140,345.3060
3030,28288,63,0.1140,345.4200
3031,28288,63,0.1140,345.5340
3032,28351,63,0.1140,345.6480
3033,28351,63,0.1140,345.7620
3034,28351,63,0.1140,345.8760
3035,28351,63,0.1140,345.9900
3036,28351,63,0.1140,346.1040
3037,28351,63,0.1140,346.2180
3038,28351,63,0.1140,346.3320
3039,28414,63,0.1140,346.4460
3040,28414,63,0.1140,346.5600
3041,28414,63,0.1140,346.6740
3042,28414,63,0.1140,346.7880
3043,28414,63,0.1140,346.9020
3044,28414,63,0.1140,347.0160
3045,28414,63,0.1140,347.1300
3046,28477,63,0.1140,347.2440
3047,28477,63,0.1140,347.3580
3048,28477,63,0.1140,347.4720
3049,28477,63,0.1140,347.5860
3050,28477,63,0.1140,347.7000
3051,28477,63,0.1140,347.8140
3052,28477,63,0.1140,347.9280
3053,28540,63,0.1140,348.0420
3054,28540,63,0.1140,348.1560
3055,28540,63,0.1140,348.2700
3056,28540,63,0.1140,348.3840
3057,28540,63,0.1140,348.4980
3058,28540,63,0.1140,348.6120
3059,28603,63,0.1140,348.7260
3060,28603,63,0.1140,348.8400
3061,28603,63,0.1140,348.9540
3062,28603,63,0.1140,349.0680
3063,28603,63,0.1140,349.1820
3064,28603,63,0.1140,349.2960
3065,28603,63,0.1140,349.4100
3066,28666,63,0.1140,349.5240
3067,28666,63,0.1140,349.6380
3068,28666,63,0.1140,349.7520
3069,28666,63,0.1140,349.8660
3070,28666,63,0.1140,349.9800
3071,28666,63,0.1140,350.0940
3072,28729,63,0.1140,350.2080
3073,28729,63,0.1140,350.3220
3074,28729,63,0.1140,350.4360
3075,28729,63,0.1140,350.5500
3076,28729,63,0.1140,350.6640
3077,28729,63,0.1140,350.7780
3078,28729,63,0.1140,350.8920
3079,28792,63,0.1140,351.0060
3080,28792,63,0.1140,351.1200
3081,28792,63,0.1140,351.2340
3082,28792,63,0.1140,351.3480
3083,28792,63,0.1140,351.4620
3084,28792,63,0.1140,351.5760
3085,28792,63,0.1140,351.6900
3086,28855,63,0.1140,351.8040
3087,28855,63,0.1140,351.9180
3088,28855,63,0.1140,352.0320
3089,28855,63,0.1140,352.1460
3090,28855,63,0.1140,352.2600
3091,28855,63,0.1140,352.3740
3092,28855,63,0.1140,352.4880
3093,28918,63,0.1140,352.6020
3094,28918,63,0.1140,352.7160
3095,28918,63,0.1140,352.8300
3096,28918,63,0.1140,352.9440
3097,28918,63,0.1140,353.0580
3098,28918,63,0.1140,353.1720
3099,28981,63,0.1140,353.2860
3100,28981,63,0.1140,353.4000
3101,28981,63,0.1140,353.5140
3102,28981,63,0.1140,353.6280
3103,28981,63,0.1140,353.7420
3104,28981,63,0.1140,353.8560
3105,28981,63,0.1140,353.9700
3106,29044,63,0.1140,354.0840
3107,29044,63,0.1140,354.1980
3108,29044,63,0.1140,354.3120
3109,29044,63,0.1140,354.4260
3110,29044,63,0.1140,354.5400
3111,29044,63,0.1140,354.6540
3112,29107,63,0.1140,354.7680
3113,29107,63,0.1140,354.8820
3114,29107,63,0.1140,354.9960
3115,29107,63,0.1140,355.1100
3116,29107,63,0.1140,355.2240
3117,29107,63,0.1140,355.3380
3118,29107,63,0.1140,355.4520
3119,29170,63,0.1140,355.5660
3120,29170,63,0.1140,355.6800
3121,29170,63,0.1140,355.7940
3122,29170,63,0.1140,355.9080
3123,29170,63,0.1140,356.0220
3124,29170,63,0.1140,356.1360
3125,29170,63,0.1140,356.2500
3126,29233,63,0.1140,356.3640
3127,29233,63,0.1140,356.4780
3128,29233,63,0.1140,356.5920
3129,29233,63,0.1140,356.7060
3130,29233,63,0.1140,356.8200
3131,29233,63,0.1140,356.9340
3132,29233,63,0.1140,357.0480
3133,29296,63,0.1140,357.1620
3134,29296,63,0.1140,357.2760
3135,29296,63,0.1140,357.3900
3136,29296,63,0.1140,357.5040
3137,29296,63,0.1140,357.6180
3138,29296,63,0.1140,357.7320
3139,29359,63,0.1140,357.8460
3140,29359,63,0.1140,357.9600
3141,29359,63,0.1140,358.0740
3142,29359,63,0.1140,358.1880
3143,29359,63,0.1140,358.3020
3144,29359,63,0.1140,358.4160
3145,29359,63,0.1140,358.5300
3146,29422,63,0.1140,358.6440
3147,29422,63,0.1140,358.7580
3148,29422,63,0.1140,358.8720
3149,29422,63,0.1140,358.9860
3150,29422,63,0.1140,359.1000
3151,29422,63,0.1140,359.2140
3152,29485,63,0.1140,359.3280
3153,29485,63,0.1140,359.4420
3154,29485,63,0.1140,359.5560
3155,29485,63,0.1140,359.6700
3156,29485,63,0.1140,359.7840
3157,29485,63,0.1140,359.8980
3158,29485,63,0.1140,360.0120
3159,29548,63,0.1140,360.1260
